"","X","FlightNum","depart","arrive","dehour","deminute","arhour","arminute","label","locate","city"
"618",618,"CZ8108","上海浦东T2","重庆T2A",11,45,14,35,47,"国内","重庆"
"619",619,"3U8962","上海浦东T2","成都T1",11,45,15,15,47,"国内","成都"
"620",620,"LH7325","上海浦东T2","法兰克福",11,45,18,5,47,"国际及港澳台","法兰克福"
"621",621,"TP8335","上海浦东T2","法兰克福",11,45,18,5,47,"国际及港澳台","法兰克福"
"622",622,"CA935","上海浦东T2","法兰克福",11,45,18,5,47,"国际及港澳台","法兰克福"
"623",623,"MU8980","上海浦东T2","香港",11,50,14,35,47,"国际及港澳台","香港"
"624",624,"FM8237","上海浦东T2","香港",11,50,14,35,47,"国际及港澳台","香港"
"625",625,"HX237","上海浦东T2","香港",11,50,14,35,47,"国际及港澳台","香港"
"626",626,"JL874","上海浦东T1","东京成田",11,50,15,50,47,"国际及港澳台","东京成田"
"627",627,"MU8705","上海浦东T1","东京成田",11,50,15,50,47,"国际及港澳台","东京成田"
"628",628,"9C8837","上海虹桥T1","厦门T4",11,45,13,25,47,"国内","厦门"
"629",629,"MU3264","上海虹桥T2","广州B区",11,45,14,5,47,"国内","广州"
"630",630,"CZ3524","上海虹桥T2","广州B区",11,45,14,5,47,"国内","广州"
"631",631,"MF1404","上海虹桥T2","广州B区",11,45,14,5,47,"国内","广州"
"632",632,"MF1764","上海虹桥T2","北京T2",11,50,14,15,47,"国内","北京"
"633",633,"CZ3908","上海虹桥T2","北京T2",11,50,14,15,47,"国内","北京"
"634",634,"MU3492","上海虹桥T2","北京T2",11,50,14,15,47,"国内","北京"
"635",635,"MU5897","上海虹桥T2","昆明",11,50,15,15,47,"国内","昆明"
"636",636,"MU5971","上海虹桥T2","昆明",11,50,15,15,47,"国内","昆明"
"637",637,"MU5802","上海虹桥T2","昆明",11,50,15,15,47,"国内","昆明"
"638",638,"MU5897","上海虹桥T2","普洱",11,50,17,20,47,"国内","普洱"
"639",639,"MU5971","上海虹桥T2","芒市",11,50,19,25,47,"国内","芒市"
"640",640,"MU2219","上海虹桥T2","安庆",11,55,13,15,47,"国内","安庆"
"641",641,"MU9391","上海虹桥T2","长沙",11,55,13,45,47,"国内","长沙"
"642",642,"FM9391","上海虹桥T2","长沙",11,55,13,45,47,"国内","长沙"
"643",643,"HO1902","上海虹桥T2","北京T3",11,55,14,10,47,"国内","北京"
"644",644,"ZH1502","上海虹桥T2","北京T3",11,55,14,10,47,"国内","北京"
"645",645,"CA1502","上海虹桥T2","北京T3",11,55,14,10,47,"国内","北京"
"646",646,"FM9225","上海虹桥T2","烟台",11,50,13,40,47,"国内","烟台"
"647",647,"MU9225","上海虹桥T2","烟台",11,50,13,40,47,"国内","烟台"
"648",648,"HU7961","上海浦东T2","波士顿E",12,0,14,35,48,"国际及港澳台","波士顿"
"649",649,"CZ9477","上海浦东T1","成都T2",12,0,15,25,48,"国内","成都"
"650",650,"9C8781","上海浦东T2","庆阳",12,0,14,15,48,"国内","庆阳"
"651",651,"CA857","上海浦东T2","大阪",12,0,15,0,48,"国际及港澳台","大阪"
"652",652,"NH5744","上海浦东T2","大阪",12,0,15,0,48,"国际及港澳台","大阪"
"653",653,"MU521","上海浦东T1","东京成田",12,0,15,55,48,"国际及港澳台","东京成田"
"654",654,"JL5604","上海浦东T1","东京成田",12,0,15,55,48,"国际及港澳台","东京成田"
"655",655,"CA4602","上海浦东T2","青岛T1",12,5,13,45,48,"国内","青岛"
"656",656,"SC4602","上海浦东T2","青岛T1",12,5,13,45,48,"国内","青岛"
"657",657,"MU8902","上海浦东T1","台北桃园",12,5,13,50,48,"国际及港澳台","台北"
"658",658,"CZ4804","上海浦东T1","台北桃园",12,5,13,50,48,"国际及港澳台","台北"
"659",659,"CI502","上海浦东T1","台北桃园",12,5,13,50,48,"国际及港澳台","台北"
"660",660,"9C9000","上海浦东T2","兰州",12,5,15,5,48,"国内","兰州"
"661",661,"UA858","上海浦东T2","旧金山I",12,10,8,50,48,"国际及港澳台","旧金山"
"662",662,"CA7209","上海浦东T2","旧金山I",12,10,8,50,48,"国际及港澳台","旧金山"
"663",663,"CA915","上海浦东T2","福冈I",12,10,14,40,48,"国际及港澳台","福冈"
"664",664,"NH5740","上海浦东T2","福冈I",12,10,14,40,48,"国际及港澳台","福冈"
"665",665,"MF1620","上海浦东T2","珠海",12,10,14,50,48,"国内","珠海"
"666",666,"MU3404","上海浦东T2","珠海",12,10,14,50,48,"国内","珠海"
"667",667,"CZ3752","上海浦东T2","珠海",12,10,14,50,48,"国内","珠海"
"668",668,"CZ3516","上海浦东T2","海口",12,10,15,0,48,"国内","海口"
"669",669,"MF1396","上海浦东T2","海口",12,10,15,0,48,"国内","海口"
"670",670,"MU3256","上海浦东T2","海口",12,10,15,0,48,"国内","海口"
"671",671,"MU719","上海浦东T1","名古屋I",12,10,15,5,48,"国际及港澳台","名古屋"
"672",672,"JL5618","上海浦东T1","名古屋I",12,10,15,5,48,"国际及港澳台","名古屋"
"673",673,"NH974","上海浦东T2","大阪",12,10,15,15,48,"国际及港澳台","大阪"
"674",674,"CA6663","上海浦东T2","大阪",12,10,15,15,48,"国际及港澳台","大阪"
"675",675,"MU5109","上海虹桥T2","北京T2",12,0,14,25,48,"国内","北京"
"676",676,"CZ9278","上海虹桥T2","北京T2",12,0,14,25,48,"国内","北京"
"677",677,"MU4005","上海虹桥T2","昆明",12,0,15,15,48,"国内","昆明"
"678",678,"HO1099","上海虹桥T2","昆明",12,0,15,15,48,"国内","昆明"
"679",679,"ZH5029","上海虹桥T2","昆明",12,0,15,15,48,"国内","昆明"
"680",680,"CZ9439","上海虹桥T2","深圳T3",12,5,14,30,48,"国内","深圳"
"681",681,"MU5341","上海虹桥T2","深圳T3",12,5,14,30,48,"国内","深圳"
"682",682,"MU5143","上海虹桥T2","天津T2",12,10,14,20,48,"国内","天津"
"683",683,"MU2154","上海虹桥T2","西安T3",12,10,14,35,48,"国内","西安"
"684",684,"CZ9042","上海虹桥T2","西安T3",12,10,14,35,48,"国内","西安"
"685",685,"CZ9042","上海虹桥T2","嘉峪关",12,10,17,55,48,"国内","嘉峪关"
"686",686,"MU2154","上海虹桥T2","嘉峪关",12,10,17,55,48,"国内","嘉峪关"
"687",687,"GS6470","上海浦东T2","威海",12,15,14,5,49,"国内","威海"
"688",688,"FM9057","上海浦东T1","珠海",12,15,14,50,49,"国内","珠海"
"689",689,"GS6470","上海浦东T2","大连",12,15,15,50,49,"国内","大连"
"690",690,"CZ769","上海浦东T1","阿姆斯特丹",12,15,18,0,49,"国际及港澳台","阿姆斯特丹"
"691",691,"MU8273","上海浦东T1","阿姆斯特丹",12,15,18,0,49,"国际及港澳台","阿姆斯特丹"
"692",692,"KL896","上海浦东T1","阿姆斯特丹",12,15,18,0,49,"国际及港澳台","阿姆斯特丹"
"693",693,"MU8889","上海浦东T1","西雅图S",12,20,9,10,49,"国际及港澳台","西雅图"
"694",694,"CZ1046","上海浦东T1","西雅图S",12,20,9,10,49,"国际及港澳台","西雅图"
"695",695,"DL588","上海浦东T1","西雅图S",12,20,9,10,49,"国际及港澳台","西雅图"
"696",696,"MU5007","上海浦东T1","台北桃园T2",12,20,14,0,49,"国际及港澳台","台北"
"697",697,"CI8000","上海浦东T1","台北桃园T2",12,20,14,0,49,"国际及港澳台","台北"
"698",698,"CZ6754","上海浦东T2","三亚",12,20,15,25,49,"国内","三亚"
"699",699,"MF4390","上海浦东T2","三亚",12,20,15,25,49,"国内","三亚"
"700",700,"MU4460","上海浦东T2","三亚",12,20,15,25,49,"国内","三亚"
"701",701,"DL588","上海浦东T1","明尼阿波利斯",12,20,16,50,49,"国际及港澳台","明尼阿波利斯"
"702",702,"MU2007","上海浦东T1","澳门",12,25,15,0,49,"国际及港澳台","澳门"
"703",703,"FM2007","上海浦东T1","澳门",12,25,15,0,49,"国际及港澳台","澳门"
"704",704,"MU4663","上海浦东T2","牡丹江",12,25,15,15,49,"国内","牡丹江"
"705",705,"MF1497","上海浦东T2","牡丹江",12,25,15,15,49,"国内","牡丹江"
"706",706,"CZ3613","上海浦东T2","牡丹江",12,25,15,15,49,"国内","牡丹江"
"707",707,"MU541","上海浦东T1","曼谷",12,25,15,50,49,"国际及港澳台","曼谷"
"708",708,"KQ5251","上海浦东T1","曼谷",12,25,15,50,49,"国际及港澳台","曼谷"
"709",709,"MU8192","上海浦东T2","米兰",12,25,18,55,49,"国际及港澳台","米兰"
"710",710,"AZ795","上海浦东T2","米兰",12,25,18,55,49,"国际及港澳台","米兰"
"711",711,"KA5367","上海浦东T2","香港",12,20,15,5,49,"国际及港澳台","香港"
"712",712,"CX367","上海浦东T2","香港",12,20,15,5,49,"国际及港澳台","香港"
"713",713,"ZH1837","上海虹桥T2","广州A区",12,15,14,40,49,"国内","广州"
"714",714,"SC1837","上海虹桥T2","广州A区",12,15,14,40,49,"国内","广州"
"715",715,"CA1837","上海虹桥T2","广州A区",12,15,14,40,49,"国内","广州"
"716",716,"MF8524","上海虹桥T2","厦门T3",12,25,14,0,49,"国内","厦门"
"717",717,"NS8524","上海虹桥T2","厦门T3",12,25,14,0,49,"国内","厦门"
"718",718,"CZ5422","上海虹桥T2","厦门T3",12,25,14,0,49,"国内","厦门"
"719",719,"MU8517","上海虹桥T2","厦门T3",12,25,14,0,49,"国内","厦门"
"720",720,"NS3236","上海虹桥T2","石家庄T2",12,25,14,40,49,"国内","石家庄"
"721",721,"MF1432","上海虹桥T2","深圳T3",12,25,14,55,49,"国内","深圳"
"722",722,"MU3290","上海虹桥T2","深圳T3",12,25,14,55,49,"国内","深圳"
"723",723,"CZ3554","上海虹桥T2","深圳T3",12,25,14,55,49,"国内","深圳"
"724",724,"BR2795","上海虹桥T1","台北松山",12,15,14,15,49,"国际及港澳台","台北松山"
"725",725,"CA197","上海虹桥T1","台北松山",12,15,14,15,49,"国际及港澳台","台北松山"
"726",726,"HU7608","上海虹桥T2","北京T1",12,20,14,35,49,"国内","北京"
"727",727,"MU5007","上海浦东","台北桃园",12,30,14,0,50,"国际及港澳台","台北"
"728",728,"HX1503","上海浦东T1","香港",12,30,14,55,50,"国际及港澳台","香港"
"729",729,"FM503","上海浦东T1","香港",12,30,14,55,50,"国际及港澳台","香港"
"730",730,"MU503","上海浦东T1","香港",12,30,14,55,50,"国际及港澳台","香港"
"731",731,"CA158","上海浦东T2","重庆T2B",12,30,15,30,50,"国内","重庆"
"732",732,"G54002","上海浦东T2","重庆T2B",12,30,15,30,50,"国内","重庆"
"733",733,"MU551","上海浦东T1","伦敦",12,30,18,40,50,"国际及港澳台","伦敦"
"734",734,"MU569","上海浦东T1","巴黎",12,30,19,5,50,"国际及港澳台","巴黎"
"735",735,"AF3767","上海浦东T1","巴黎",12,30,19,5,50,"国际及港澳台","巴黎"
"736",736,"AZ7091","上海浦东T1","罗马",12,30,19,10,50,"国际及港澳台","罗马"
"737",737,"MU787","上海浦东T1","罗马",12,30,19,10,50,"国际及港澳台","罗马"
"738",738,"MU747","上海浦东T1","大阪",12,35,15,40,50,"国际及港澳台","大阪"
"739",739,"FM747","上海浦东T1","大阪",12,35,15,40,50,"国际及港澳台","大阪"
"740",740,"JL5612","上海浦东T1","大阪",12,35,15,40,50,"国际及港澳台","大阪"
"741",741,"PN6308","上海浦东T2","晋江",12,40,14,20,50,"国内","晋江"
"742",742,"FM5033","上海浦东T1","首尔A",12,40,15,20,50,"国际及港澳台","首尔"
"743",743,"MU5033","上海浦东T1","首尔A",12,40,15,20,50,"国际及港澳台","首尔"
"744",744,"KE5886","上海浦东T1","首尔A",12,40,15,20,50,"国际及港澳台","首尔"
"745",745,"MU5037","上海浦东T1","济州岛I",12,35,14,50,50,"国际及港澳台","济州岛"
"746",746,"FM9169","上海虹桥T2","青岛T2",12,30,13,50,50,"国内","青岛"
"747",747,"MU9169","上海虹桥T2","青岛T2",12,30,13,50,50,"国内","青岛"
"748",748,"MU2676","上海虹桥T2","宜昌",12,30,14,20,50,"国内","宜昌"
"749",749,"MU9169","上海虹桥T2","佳木斯",12,30,17,0,50,"国内","佳木斯"
"750",750,"FM9169","上海虹桥T2","佳木斯",12,30,17,0,50,"国内","佳木斯"
"751",751,"CZ9414","上海虹桥T2","广州B区",12,35,14,55,50,"国内","广州"
"752",752,"MU5307","上海虹桥T2","广州B区",12,35,14,55,50,"国内","广州"
"753",753,"MU3987","上海虹桥T2","三亚",12,35,15,50,50,"国内","三亚"
"754",754,"HO1129","上海虹桥T2","三亚",12,35,15,50,50,"国内","三亚"
"755",755,"MF8552","上海虹桥T2","福州",12,40,14,0,50,"国内","福州"
"756",756,"NS8552","上海虹桥T2","福州",12,40,14,0,50,"国内","福州"
"757",757,"CZ5446","上海虹桥T2","福州",12,40,14,0,50,"国内","福州"
"758",758,"MU8530","上海虹桥T2","福州",12,40,14,0,50,"国内","福州"
"759",759,"MU9325","上海虹桥T2","郑州",12,40,14,45,50,"国内","郑州"
"760",760,"FM9325","上海虹桥T2","郑州",12,40,14,45,50,"国内","郑州"
"761",761,"CZ380","上海浦东T2","广州A区",12,45,15,15,51,"国内","广州"
"762",762,"JL5672","上海浦东T1","旭川",12,45,17,30,51,"国际及港澳台","旭川"
"763",763,"MU283","上海浦东T1","旭川",12,45,17,30,51,"国际及港澳台","旭川"
"764",764,"9C8849","上海浦东T2","沈阳T3",12,50,15,25,51,"国内","沈阳"
"765",765,"HO1165","上海浦东T2","大连",12,55,14,55,51,"国内","大连"
"766",766,"HO1335","上海浦东T2","大阪",12,55,16,20,51,"国际及港澳台","大阪"
"767",767,"CA3217","上海虹桥T2","长沙T2",12,45,14,45,51,"国内","长沙"
"768",768,"ZH5005","上海虹桥T2","长沙T2",12,45,14,45,51,"国内","长沙"
"769",769,"MU4035","上海虹桥T2","长沙T2",12,45,14,45,51,"国内","长沙"
"770",770,"HO1071","上海虹桥T2","长沙T2",12,45,14,45,51,"国内","长沙"
"771",771,"ZH5005","上海虹桥T2","丽江",12,45,18,0,51,"国内","丽江"
"772",772,"MU4035","上海虹桥T2","丽江",12,45,18,0,51,"国内","丽江"
"773",773,"HO1071","上海虹桥T2","丽江",12,45,18,0,51,"国内","丽江"
"774",774,"MU9219","上海虹桥T2","乌鲁木齐T2",12,45,18,20,51,"国内","乌鲁木齐"
"775",775,"FM9219","上海虹桥T2","乌鲁木齐T2",12,45,18,20,51,"国内","乌鲁木齐"
"776",776,"9C8855","上海虹桥T1","广州A区",12,50,15,15,51,"国内","广州"
"777",777,"MU5427","上海虹桥T2","重庆T2A",12,50,15,35,51,"国内","重庆"
"778",778,"HO1791","上海虹桥T2","重庆T2A",12,50,15,35,51,"国内","重庆"
"779",779,"CZ9828","上海虹桥T2","重庆T2A",12,50,15,35,51,"国内","重庆"
"780",780,"JL82","上海虹桥T1","东京羽田I",12,50,16,45,51,"国际及港澳台","东京羽田"
"781",781,"MU8733","上海虹桥T1","东京羽田I",12,50,16,45,51,"国际及港澳台","东京羽田"
"782",782,"CA1520","上海虹桥T2","北京T3",12,55,15,15,51,"国内","北京"
"783",783,"ZH1520","上海虹桥T2","北京T3",12,55,15,15,51,"国内","北京"
"784",784,"MU2362","上海虹桥T2","西宁T2",12,55,16,25,51,"国内","西宁"
"785",785,"MU5551","上海浦东","临沂",13,10,14,40,52,"国内","临沂"
"786",786,"9C8559","上海浦东","首尔",13,5,15,55,52,"国际及港澳台","首尔"
"787",787,"MU589","上海浦东T1","旧金山I",13,0,9,30,52,"国际及港澳台","旧金山"
"788",788,"DL6558","上海浦东T1","旧金山I",13,0,9,30,52,"国际及港澳台","旧金山"
"789",789,"MU583","上海浦东T1","洛杉矶B",13,0,10,5,52,"国际及港澳台","洛杉矶"
"790",790,"DL7001","上海浦东T1","洛杉矶B",13,0,10,5,52,"国际及港澳台","洛杉矶"
"791",791,"FM9197","上海浦东T1","鞍山",13,0,15,0,52,"国内","鞍山"
"792",792,"KA865","上海浦东T2","香港",13,0,15,45,52,"国际及港澳台","香港"
"793",793,"CX5865","上海浦东T2","香港",13,0,15,45,52,"国际及港澳台","香港"
"794",794,"9C8559","上海浦东T2","首尔A",13,5,15,55,52,"国际及港澳台","首尔"
"795",795,"CZ9809","上海浦东T1","九寨沟",13,5,16,15,52,"国内","九寨沟"
"796",796,"NH920","上海浦东T2","东京成田",13,5,16,55,52,"国际及港澳台","东京成田"
"797",797,"CA6661","上海浦东T2","东京成田",13,5,16,55,52,"国际及港澳台","东京成田"
"798",798,"MF4200","上海浦东T2","大连",13,10,15,10,52,"国内","大连"
"799",799,"MU3680","上海浦东T2","大连",13,10,15,10,52,"国内","大连"
"800",800,"CZ6534","上海浦东T2","大连",13,10,15,10,52,"国内","大连"
"801",801,"BR711","上海浦东T2","台北桃园T2",13,10,15,0,52,"国际及港澳台","台北"
"802",802,"CA5511","上海浦东T2","台北桃园T2",13,10,15,0,52,"国际及港澳台","台北"
"803",803,"MU5327","上海虹桥T2","揭阳",13,0,15,5,52,"国内","揭阳"
"804",804,"CZ9430","上海虹桥T2","揭阳",13,0,15,5,52,"国内","揭阳"
"805",805,"MU5111","上海虹桥T2","北京T2",13,0,15,20,52,"国内","北京"
"806",806,"CZ9280","上海虹桥T2","北京T2",13,0,15,20,52,"国内","北京"
"807",807,"HO1257","上海虹桥T2","乌鲁木齐T2",13,0,18,15,52,"国内","乌鲁木齐"
"808",808,"MU4017","上海虹桥T2","乌鲁木齐T2",13,0,18,15,52,"国内","乌鲁木齐"
"809",809,"MU2254","上海虹桥T2","盐城",13,10,14,0,52,"国内","盐城"
"810",810,"MU9585","上海虹桥T2","天津T2",13,10,15,5,52,"国内","天津"
"811",811,"MU5189","上海虹桥T2","天津T2",13,10,15,20,52,"国内","天津"
"812",812,"MU2254","上海虹桥T2","西安T3",13,10,16,30,52,"国内","西安"
"813",813,"MU9585","上海虹桥T2","乌兰浩特",13,10,18,0,52,"国内","乌兰浩特"
"814",814,"MU5343","上海虹桥T2","深圳T3",13,5,15,35,52,"国内","深圳"
"815",815,"CZ9441","上海虹桥T2","深圳T3",13,5,15,35,52,"国内","深圳"
"816",816,"MU2508","上海虹桥T2","武汉T2",13,10,15,0,52,"国内","武汉"
"817",817,"HO1755","上海虹桥T2","武汉T2",13,10,15,0,52,"国内","武汉"
"818",818,"GS6472","上海浦东T2","梅县",13,15,15,10,53,"国内","梅县"
"819",819,"CZ6506","上海浦东T2","沈阳T3",13,15,15,40,53,"国内","沈阳"
"820",820,"MF4178","上海浦东T2","沈阳T3",13,15,15,40,53,"国内","沈阳"
"821",821,"MU3664","上海浦东T2","沈阳T3",13,15,15,40,53,"国内","沈阳"
"822",822,"GS6472","上海浦东T2","海口",13,15,17,40,53,"国内","海口"
"823",823,"JL894","上海浦东T1","大阪",13,20,16,40,53,"国际及港澳台","大阪"
"824",824,"MU8725","上海浦东T1","大阪",13,20,16,40,53,"国际及港澳台","大阪"
"825",825,"NH940","上海浦东T2","名古屋I",13,20,16,45,53,"国际及港澳台","名古屋"
"826",826,"CA6681","上海浦东T2","名古屋I",13,20,16,45,53,"国际及港澳台","名古屋"
"827",827,"CZ6752","上海浦东T2","深圳T3",13,25,15,55,53,"国内","深圳"
"828",828,"MU4458","上海浦东T2","深圳T3",13,25,15,55,53,"国内","深圳"
"829",829,"MF4388","上海浦东T2","深圳T3",13,25,15,55,53,"国内","深圳"
"830",830,"MU509","上海浦东T1","香港",13,25,16,5,53,"国际及港澳台","香港"
"831",831,"FM509","上海浦东T1","香港",13,25,16,5,53,"国际及港澳台","香港"
"832",832,"HX1509","上海浦东T1","香港",13,25,16,5,53,"国际及港澳台","香港"
"833",833,"CA6229","上海浦东T2","法兰克福",13,15,19,10,53,"国际及港澳台","法兰克福"
"834",834,"LH729","上海浦东T2","法兰克福",13,15,19,10,53,"国际及港澳台","法兰克福"
"835",835,"MU2469","上海虹桥T2","武汉T2",13,15,14,55,53,"国内","武汉"
"836",836,"CA8744","上海虹桥T2","青岛T1",13,15,14,55,53,"国内","青岛"
"837",837,"CZ9823","上海虹桥T2","武汉T2",13,15,14,55,53,"国内","武汉"
"838",838,"SC8744","上海虹桥T2","青岛T1",13,15,14,55,53,"国内","青岛"
"839",839,"MU9750","上海虹桥T2","大理",13,15,16,35,53,"国内","大理"
"840",840,"CZ9823","上海虹桥T2","恩施",13,15,16,55,53,"国内","恩施"
"841",841,"MU2469","上海虹桥T2","恩施",13,15,16,55,53,"国内","恩施"
"842",842,"9C8947","上海虹桥T1","西安T3",13,20,15,55,53,"国内","西安"
"843",843,"9C8775","上海虹桥T1","深圳T3",13,20,15,55,53,"国内","深圳"
"844",844,"MU9337","上海虹桥T2","南宁T2",13,25,16,30,53,"国内","南宁"
"845",845,"FM9337","上海虹桥T2","南宁T2",13,25,16,30,53,"国内","南宁"
"846",846,"9C8865","上海虹桥T1","乌鲁木齐T1",13,25,18,35,53,"国内","乌鲁木齐"
"847",847,"HO1723","上海虹桥T2","太原T2",13,25,15,55,53,"国内","太原"
"848",848,"MU2403","上海虹桥T2","太原T2",13,25,15,55,53,"国内","太原"
"849",849,"CZ9145","上海虹桥T2","太原T2",13,25,15,55,53,"国内","太原"
"850",850,"MU581","上海浦东T1","温哥华M",13,30,9,10,54,"国际及港澳台","温哥华"
"851",851,"CX5877","上海浦东T2","香港",13,30,16,5,54,"国际及港澳台","香港"
"852",852,"KA877","上海浦东T2","香港",13,30,16,5,54,"国际及港澳台","香港"
"853",853,"HO1183","上海浦东T2","沈阳T3",13,30,16,5,54,"国内","沈阳"
"854",854,"HO1169","上海浦东T2","哈尔滨",13,30,16,30,54,"国内","哈尔滨"
"855",855,"AM99","上海浦东T2","蒂华纳",13,35,10,10,54,"国际及港澳台","蒂华纳"
"856",856,"FM8755","上海浦东T1","首尔",13,35,16,35,54,"国际及港澳台","首尔"
"857",857,"CZ4511","上海浦东T2","首尔",13,35,16,35,54,"国际及港澳台","首尔"
"858",858,"MU8378","上海浦东T1","首尔",13,35,16,35,54,"国际及港澳台","首尔"
"859",859,"KE898","上海浦东T1","首尔",13,35,16,35,54,"国际及港澳台","首尔"
"860",860,"CZ3359","上海浦东T2","成都T2",13,35,16,50,54,"国内","成都"
"861",861,"MF4871","上海浦东T2","成都T2",13,35,16,50,54,"国内","成都"
"862",862,"AM99","上海浦东T2","墨西哥",13,35,16,50,54,"国际及港澳台","墨西哥"
"863",863,"9C8579","上海浦东T2","曼谷D",13,35,17,10,54,"国际及港澳台","曼谷"
"864",864,"MU287","上海浦东T1","冲绳I",13,40,16,40,54,"国际及港澳台","冲绳"
"865",865,"CZ9582","上海浦东T1","延吉",13,40,16,40,54,"国内","延吉"
"866",866,"JL5634","上海浦东T1","冲绳I",13,40,16,40,54,"国际及港澳台","冲绳"
"867",867,"9C8927","上海浦东T2","昆明",13,40,16,55,54,"国内","昆明"
"868",868,"MU5565","上海虹桥T2","厦门T4",13,30,14,55,54,"国内","厦门"
"869",869,"MU9103","上海虹桥T2","北京T2",13,30,15,55,54,"国内","北京"
"870",870,"FM9103","上海虹桥T2","北京T2",13,30,15,55,54,"国内","北京"
"871",871,"CZ9416","上海虹桥T2","广州B区",13,30,16,0,54,"国内","广州"
"872",872,"MU5309","上海虹桥T2","广州B区",13,30,16,0,54,"国内","广州"
"873",873,"MU8520","上海虹桥T2","厦门T3",13,35,15,5,54,"国内","厦门"
"874",874,"MF8568","上海虹桥T2","厦门T3",13,35,15,5,54,"国内","厦门"
"875",875,"NS8568","上海虹桥T2","厦门T3",13,35,15,5,54,"国内","厦门"
"876",876,"CZ5460","上海虹桥T2","厦门T3",13,35,15,5,54,"国内","厦门"
"877",877,"CZ3262","上海虹桥T2","南宁T2",13,40,16,40,54,"国内","南宁"
"878",878,"MU3103","上海虹桥T2","南宁T2",13,40,16,40,54,"国内","南宁"
"879",879,"MF1154","上海虹桥T2","南宁T2",13,40,16,40,54,"国内","南宁"
"880",880,"HO1081","上海浦东T2","青岛T1",13,45,15,15,55,"国内","青岛"
"881",881,"HO1017","上海浦东T2","张家界",13,45,16,0,55,"国内","张家界"
"882",882,"HO1081","上海浦东T2","长白山",13,45,18,25,55,"国内","长白山"
"883",883,"HO1017","上海浦东T2","昆明",13,45,18,30,55,"国内","昆明"
"884",884,"HO1219","上海浦东T2","西安T3",13,50,16,20,55,"国内","西安"
"885",885,"9C8959","上海浦东T2","香港",13,50,16,35,55,"国际及港澳台","香港"
"886",886,"9C8867","上海浦东T2","重庆T2B",13,50,16,45,55,"国内","重庆"
"887",887,"HO1219","上海浦东T2","西宁T2",13,50,18,45,55,"国内","西宁"
"888",888,"FM829","上海浦东T1","釜山I",13,55,16,50,55,"国际及港澳台","釜山"
"889",889,"KE5892","上海浦东T1","釜山I",13,55,16,50,55,"国际及港澳台","釜山"
"890",890,"MU9829","上海浦东T1","釜山I",13,55,16,50,55,"国际及港澳台","釜山"
"891",891,"MU3614","上海浦东T2","哈尔滨",13,55,17,10,55,"国内","哈尔滨"
"892",892,"MF4922","上海浦东T2","哈尔滨",13,55,17,10,55,"国内","哈尔滨"
"893",893,"CZ6210","上海浦东T2","哈尔滨",13,55,17,10,55,"国内","哈尔滨"
"894",894,"MF1412","上海虹桥T2","广州B区",13,45,16,10,55,"国内","广州"
"895",895,"MU3272","上海虹桥T2","广州B区",13,45,16,10,55,"国内","广州"
"896",896,"CZ3532","上海虹桥T2","广州B区",13,45,16,10,55,"国内","广州"
"897",897,"NH970","上海虹桥T1","东京羽田I",13,50,17,40,55,"国际及港澳台","东京羽田"
"898",898,"CA6705","上海虹桥T1","东京羽田I",13,50,17,40,55,"国际及港澳台","东京羽田"
"899",899,"ZH1532","上海虹桥T2","北京T3",13,55,16,15,55,"国内","北京"
"900",900,"FM845","上海虹桥T1","香港",13,55,16,15,55,"国际及港澳台","香港"
"901",901,"CA1532","上海虹桥T2","北京T3",13,55,16,15,55,"国内","北京"
"902",902,"CA5405","上海虹桥T1","澳门",13,55,16,40,55,"国际及港澳台","澳门"
"903",903,"NX109","上海虹桥T1","澳门",13,55,16,40,55,"国际及港澳台","澳门"
"904",904,"CZ9554","上海浦东T1","沈阳T3",14,0,16,20,56,"国内","沈阳"
"905",905,"HO1037","上海浦东T2","海拉尔",14,0,17,30,56,"国内","海拉尔"
"906",906,"3U8306","上海浦东T2","哈尔滨",14,5,17,10,56,"国内","哈尔滨"
"907",907,"JL876","上海浦东T1","东京成田",14,5,18,5,56,"国际及港澳台","东京成田"
"908",908,"MU8723","上海浦东T1","东京成田",14,5,18,5,56,"国际及港澳台","东京成田"
"909",909,"CI8502","上海浦东T2","台北桃园T2",14,10,15,55,56,"国际及港澳台","台北"
"910",910,"CZ3095","上海浦东T2","台北桃园T2",14,10,15,55,56,"国际及港澳台","台北"
"911",911,"9C8895","上海浦东T2","湛江",14,10,16,50,56,"国内","湛江"
"912",912,"CA3219","上海虹桥T2","温州",14,0,15,20,56,"国内","温州"
"913",913,"HO1101","上海虹桥T2","温州",14,0,15,20,56,"国内","温州"
"914",914,"MU3939","上海虹桥T2","温州",14,0,15,20,56,"国内","温州"
"915",915,"ZH5003","上海虹桥T2","长沙T2",14,0,15,55,56,"国内","长沙"
"916",916,"HO1125","上海虹桥T2","长沙T2",14,0,15,55,56,"国内","长沙"
"917",917,"MU3973","上海虹桥T2","长沙T2",14,0,15,55,56,"国内","长沙"
"918",918,"CA3215","上海虹桥T2","长沙T2",14,0,15,55,56,"国内","长沙"
"919",919,"KA859","上海虹桥T1","香港",14,0,16,12,56,"国际及港澳台","香港"
"920",920,"CX5859","上海虹桥T1","香港",14,0,16,12,56,"国际及港澳台","香港"
"921",921,"MU5113","上海虹桥T2","北京T2",14,0,16,25,56,"国内","北京"
"922",922,"CZ9282","上海虹桥T2","北京T2",14,0,16,25,56,"国内","北京"
