"","X","FlightNum","depart","arrive","dehour","deminute","arhour","arminute","label","locate","city"
"1436",1436,"CZ9824","恩施","上海虹桥T2",17,55,21,50,71,"国际及港澳台","上海虹桥"
"1437",1437,"MU2470","恩施","上海虹桥T2",17,55,21,50,71,"国际及港澳台","上海虹桥"
"1438",1438,"CZ6765","海口","上海浦东",18,5,21,0,72,"国际及港澳台","上海浦东"
"1439",1439,"CZ6525","大连","上海浦东T2",18,0,19,45,72,"国际及港澳台","上海浦东"
"1440",1440,"MU3677","大连","上海浦东T2",18,0,19,45,72,"国际及港澳台","上海浦东"
"1441",1441,"MF4193","大连","上海浦东T2",18,0,19,45,72,"国际及港澳台","上海浦东"
"1442",1442,"MU2167","西安T3","上海浦东T1",18,0,20,30,72,"国际及港澳台","上海浦东"
"1443",1443,"CX5872","香港","上海浦东T2",18,0,20,35,72,"国际及港澳台","上海浦东"
"1444",1444,"KA872","香港","上海浦东T2",18,0,20,35,72,"国际及港澳台","上海浦东"
"1445",1445,"MF1049","南阳","上海浦东T2",18,5,20,5,72,"国际及港澳台","上海浦东"
"1446",1446,"MU3040","南阳","上海浦东T2",18,5,20,5,72,"国际及港澳台","上海浦东"
"1447",1447,"CZ3149","南阳","上海浦东T2",18,5,20,5,72,"国际及港澳台","上海浦东"
"1448",1448,"FM828","首尔A","上海浦东T1",18,10,19,10,72,"国际及港澳台","上海浦东"
"1449",1449,"MU9366","宜昌","上海浦东T1",18,10,19,55,72,"国际及港澳台","上海浦东"
"1450",1450,"FM9366","宜昌","上海浦东T1",18,10,19,55,72,"国际及港澳台","上海浦东"
"1451",1451,"9C8592","大连","上海浦东T2",18,10,20,5,72,"国际及港澳台","上海浦东"
"1452",1452,"9C8580","曼谷D","上海浦东T2",18,10,23,35,72,"国际及港澳台","上海浦东"
"1453",1453,"MF8505","厦门T3","上海虹桥T2",18,0,19,25,72,"国际及港澳台","上海虹桥"
"1454",1454,"CZ5407","厦门T3","上海虹桥T2",18,0,19,25,72,"国际及港澳台","上海虹桥"
"1455",1455,"NS8505","厦门T3","上海虹桥T2",18,0,19,25,72,"国际及港澳台","上海虹桥"
"1456",1456,"MU8502","厦门T3","上海虹桥T2",18,0,19,25,72,"国际及港澳台","上海虹桥"
"1457",1457,"CZ9291","北京T2","上海虹桥T2",18,0,20,10,72,"国际及港澳台","上海虹桥"
"1458",1458,"MU5122","北京T2","上海虹桥T2",18,0,20,10,72,"国际及港澳台","上海虹桥"
"1459",1459,"9C8824","遵义","上海虹桥T1",18,0,20,25,72,"国际及港澳台","上海虹桥"
"1460",1460,"MU2180","烟台","上海虹桥T2",18,5,19,55,72,"国际及港澳台","上海虹桥"
"1461",1461,"CZ9048","烟台","上海虹桥T2",18,5,19,55,72,"国际及港澳台","上海虹桥"
"1462",1462,"MU5088","福冈I","上海浦东T1",18,15,19,5,73,"国际及港澳台","上海浦东"
"1463",1463,"JL5659","福冈I","上海浦东T1",18,15,19,5,73,"国际及港澳台","上海浦东"
"1464",1464,"MU5206","舟山","上海浦东T1",18,15,19,10,73,"国际及港澳台","上海浦东"
"1465",1465,"CZ9353","舟山","上海浦东T1",18,15,19,10,73,"国际及港澳台","上海浦东"
"1466",1466,"MU211","郑州","上海浦东T1",18,20,19,55,73,"国际及港澳台","上海浦东"
"1467",1467,"MU2084","天津T2","上海浦东T1",18,20,20,10,73,"国际及港澳台","上海浦东"
"1468",1468,"CZ3289","南宁T2","上海浦东T2",18,20,21,0,73,"国际及港澳台","上海浦东"
"1469",1469,"MU3114","南宁T2","上海浦东T2",18,20,21,0,73,"国际及港澳台","上海浦东"
"1470",1470,"MF1179","南宁T2","上海浦东T2",18,20,21,0,73,"国际及港澳台","上海浦东"
"1471",1471,"3U8647","成都T1","上海浦东T2",18,20,21,5,73,"国际及港澳台","上海浦东"
"1472",1472,"DL295","东京成田","上海浦东T1",18,25,20,40,73,"国际及港澳台","上海浦东"
"1473",1473,"MU2370","贵阳T2","上海浦东T1",18,25,21,0,73,"国际及港澳台","上海浦东"
"1474",1474,"HO1774","贵阳T2","上海浦东T1",18,25,21,0,73,"国际及港澳台","上海浦东"
"1475",1475,"HO1170","哈尔滨","上海浦东T2",18,25,21,25,73,"国际及港澳台","上海浦东"
"1476",1476,"MU9362","长沙","上海虹桥T2",18,15,19,50,73,"国际及港澳台","上海虹桥"
"1477",1477,"FM9362","长沙","上海虹桥T2",18,15,19,50,73,"国际及港澳台","上海虹桥"
"1478",1478,"CZ3969","长沙T2","上海虹桥T2",18,15,20,5,73,"国际及港澳台","上海虹桥"
"1479",1479,"MF1821","长沙T2","上海虹桥T2",18,15,20,5,73,"国际及港澳台","上海虹桥"
"1480",1480,"MU3530","长沙T2","上海虹桥T2",18,15,20,5,73,"国际及港澳台","上海虹桥"
"1481",1481,"KY9721","深圳T3","上海虹桥T2",18,15,22,5,73,"国际及港澳台","上海虹桥"
"1482",1482,"HO1958","深圳T3","上海虹桥T2",18,15,22,5,73,"国际及港澳台","上海虹桥"
"1483",1483,"CA3340","深圳T3","上海虹桥T2",18,15,22,5,73,"国际及港澳台","上海虹桥"
"1484",1484,"ZH9721","深圳T3","上海虹桥T2",18,15,22,5,73,"国际及港澳台","上海虹桥"
"1485",1485,"MU5524","青岛T2","上海虹桥T2",18,20,20,10,73,"国际及港澳台","上海虹桥"
"1486",1486,"CZ9526","青岛T2","上海虹桥T2",18,20,20,10,73,"国际及港澳台","上海虹桥"
"1487",1487,"MF8178","北京T2","上海虹桥T2",18,20,20,45,73,"国际及港澳台","上海虹桥"
"1488",1488,"MU8571","北京T2","上海虹桥T2",18,20,20,45,73,"国际及港澳台","上海虹桥"
"1489",1489,"CZ5138","北京T2","上海虹桥T2",18,20,20,45,73,"国际及港澳台","上海虹桥"
"1490",1490,"NS8178","北京T2","上海虹桥T2",18,20,20,45,73,"国际及港澳台","上海虹桥"
"1491",1491,"GE304","台北桃园T1","上海浦东T2",18,30,21,5,74,"国际及港澳台","上海浦东"
"1492",1492,"9C8934","沈阳T3","上海浦东T2",18,40,20,55,74,"国际及港澳台","上海浦东"
"1493",1493,"FM9184","沈阳T3","上海浦东T1",18,40,21,5,74,"国际及港澳台","上海浦东"
"1494",1494,"8L9889","昆明","上海浦东T2",18,40,21,30,74,"国际及港澳台","上海浦东"
"1495",1495,"HO1072","丽江","上海浦东T2",18,40,23,20,74,"国际及港澳台","上海浦东"
"1496",1496,"NS8563","福州","上海虹桥T2",18,30,19,50,74,"国际及港澳台","上海虹桥"
"1497",1497,"MF8563","福州","上海虹桥T2",18,30,19,50,74,"国际及港澳台","上海虹桥"
"1498",1498,"CZ5455","福州","上海虹桥T2",18,30,19,50,74,"国际及港澳台","上海虹桥"
"1499",1499,"MU8524","福州","上海虹桥T2",18,30,19,50,74,"国际及港澳台","上海虹桥"
"1500",1500,"MU2513","武汉T2","上海虹桥T2",18,30,20,10,74,"国际及港澳台","上海虹桥"
"1501",1501,"KN5955","北京南苑","上海虹桥T2",18,30,20,35,74,"国际及港澳台","上海虹桥"
"1502",1502,"MU3723","北京南苑","上海虹桥T2",18,30,20,35,74,"国际及港澳台","上海虹桥"
"1503",1503,"ZH1885","北京T3","上海虹桥T2",18,30,20,40,74,"国际及港澳台","上海虹桥"
"1504",1504,"CA1885","北京T3","上海虹桥T2",18,30,20,40,74,"国际及港澳台","上海虹桥"
"1505",1505,"CZ9452","深圳T3","上海虹桥T2",18,30,20,45,74,"国际及港澳台","上海虹桥"
"1506",1506,"MU5354","深圳T3","上海虹桥T2",18,30,20,45,74,"国际及港澳台","上海虹桥"
"1507",1507,"MU5156","北京T2","上海虹桥T2",18,30,20,45,74,"国际及港澳台","上海虹桥"
"1508",1508,"CZ9315","北京T2","上海虹桥T2",18,30,20,45,74,"国际及港澳台","上海虹桥"
"1509",1509,"MU5318","广州B区","上海虹桥T2",18,30,20,50,74,"国际及港澳台","上海虹桥"
"1510",1510,"CZ9425","广州B区","上海虹桥T2",18,30,20,50,74,"国际及港澳台","上海虹桥"
"1511",1511,"ZH5050","西安T3","上海虹桥T2",18,30,20,55,74,"国际及港澳台","上海虹桥"
"1512",1512,"HO1216","西安T3","上海虹桥T2",18,30,20,55,74,"国际及港澳台","上海虹桥"
"1513",1513,"MU4012","西安T3","上海虹桥T2",18,30,20,55,74,"国际及港澳台","上海虹桥"
"1514",1514,"MU3455","揭阳","上海虹桥T2",18,35,20,40,74,"国际及港澳台","上海虹桥"
"1515",1515,"MF1711","揭阳","上海虹桥T2",18,35,20,40,74,"国际及港澳台","上海虹桥"
"1516",1516,"CZ3853","揭阳","上海虹桥T2",18,35,20,40,74,"国际及港澳台","上海虹桥"
"1517",1517,"MF3118","福州","上海浦东T1",18,45,20,15,75,"国际及港澳台","上海浦东"
"1518",1518,"FM9146","运城","上海浦东T1",18,45,20,50,75,"国际及港澳台","上海浦东"
"1519",1519,"3U8411","三亚","上海浦东T2",18,45,21,50,75,"国际及港澳台","上海浦东"
"1520",1520,"NH921","东京成田","上海浦东T2",18,50,20,55,75,"国际及港澳台","上海浦东"
"1521",1521,"CA6660","东京成田","上海浦东T2",18,50,20,55,75,"国际及港澳台","上海浦东"
"1522",1522,"CZ6509","沈阳T3","上海浦东T2",18,50,21,10,75,"国际及港澳台","上海浦东"
"1523",1523,"MU3667","沈阳T3","上海浦东T2",18,50,21,10,75,"国际及港澳台","上海浦东"
"1524",1524,"MF4181","沈阳T3","上海浦东T2",18,50,21,10,75,"国际及港澳台","上海浦东"
"1525",1525,"CA4603","青岛T1","上海浦东T2",18,55,20,20,75,"国际及港澳台","上海浦东"
"1526",1526,"HO1250","重庆T2B","上海浦东T2",18,55,21,30,75,"国际及港澳台","上海浦东"
"1527",1527,"MU5532","南昌","上海浦东",18,50,20,15,75,"国际及港澳台","上海浦东"
"1528",1528,"HO1726","太原T2","上海虹桥T2",18,50,21,5,75,"国际及港澳台","上海虹桥"
"1529",1529,"MU2408","太原T2","上海虹桥T2",18,50,21,5,75,"国际及港澳台","上海虹桥"
"1530",1530,"CZ9150","太原T2","上海虹桥T2",18,50,21,5,75,"国际及港澳台","上海虹桥"
"1531",1531,"MU5434","重庆T2A","上海虹桥T2",18,50,21,20,75,"国际及港澳台","上海虹桥"
"1532",1532,"CZ9832","重庆T2A","上海虹桥T2",18,50,21,20,75,"国际及港澳台","上海虹桥"
"1533",1533,"HX1838","香港","上海虹桥T1",18,50,21,30,75,"国际及港澳台","上海虹桥"
"1534",1534,"MU9838","香港","上海虹桥T1",18,50,21,30,75,"国际及港澳台","上海虹桥"
"1535",1535,"FM838","香港","上海虹桥T1",18,50,21,30,75,"国际及港澳台","上海虹桥"
"1536",1536,"MU9586","乌兰浩特","上海虹桥T2",18,50,23,30,75,"国际及港澳台","上海虹桥"
"1537",1537,"FM9376","郑州","上海虹桥T2",18,55,20,45,75,"国际及港澳台","上海虹桥"
"1538",1538,"MU9376","郑州","上海虹桥T2",18,55,20,45,75,"国际及港澳台","上海虹桥"
"1539",1539,"HO1332","冲绳I","上海浦东T2",19,0,19,50,76,"国际及港澳台","上海浦东"
"1540",1540,"MU2336","西安T3","上海浦东T1",19,0,21,15,76,"国际及港澳台","上海浦东"
"1541",1541,"CZ9299","北京T2","上海浦东T1",19,0,21,20,76,"国际及港澳台","上海浦东"
"1542",1542,"JL5673","旭川","上海浦东T1",19,0,21,40,76,"国际及港澳台","上海浦东"
"1543",1543,"MU284","旭川","上海浦东T1",19,0,21,40,76,"国际及港澳台","上海浦东"
"1544",1544,"HO1082","长白山","上海浦东T2",19,0,23,15,76,"国际及港澳台","上海浦东"
"1545",1545,"FM9528","厦门T4","上海浦东T1",19,5,20,35,76,"国际及港澳台","上海浦东"
"1546",1546,"CZ9460","长沙T2","上海浦东T1",19,5,21,5,76,"国际及港澳台","上海浦东"
"1547",1547,"KA894","香港","上海浦东T2",19,5,21,35,76,"国际及港澳台","上海浦东"
"1548",1548,"CX5894","香港","上海浦东T2",19,5,21,35,76,"国际及港澳台","上海浦东"
"1549",1549,"D7330","吉隆坡","上海浦东T2",19,10,0,20,76,"国际及港澳台","上海浦东"
"1550",1550,"CI8003","台北桃园T2","上海浦东T1",19,10,20,40,76,"国际及港澳台","上海浦东"
"1551",1551,"MU5006","台北桃园T2","上海浦东T1",19,10,20,40,76,"国际及港澳台","上海浦东"
"1552",1552,"CZ9567","大连","上海浦东T1",19,10,21,0,76,"国际及港澳台","上海浦东"
"1553",1553,"9C8968","北海","上海浦东T2",19,10,22,0,76,"国际及港澳台","上海浦东"
"1554",1554,"MU9856","曼谷","上海浦东T1",19,10,23,55,76,"国际及港澳台","上海浦东"
"1555",1555,"FM856","曼谷","上海浦东T1",19,10,23,55,76,"国际及港澳台","上海浦东"
"1556",1556,"SC1167","济南","上海虹桥T2",19,0,20,35,76,"国际及港澳台","上海虹桥"
"1557",1557,"CA1167","济南","上海虹桥T2",19,0,20,35,76,"国际及港澳台","上海虹桥"
"1558",1558,"CZ3547","广州","上海虹桥T2",19,0,21,25,76,"国际及港澳台","上海虹桥"
"1559",1559,"MU3285","广州","上海虹桥T2",19,0,21,25,76,"国际及港澳台","上海虹桥"
"1560",1560,"MF1427","广州","上海虹桥T2",19,0,21,25,76,"国际及港澳台","上海虹桥"
"1561",1561,"MU5813","昆明","上海虹桥T2",19,0,22,5,76,"国际及港澳台","上海虹桥"
"1562",1562,"CZ9679","昆明","上海虹桥T2",19,0,22,5,76,"国际及港澳台","上海虹桥"
"1563",1563,"MU9458","贵阳","上海虹桥T2",19,5,21,25,76,"国际及港澳台","上海虹桥"
"1564",1564,"FM9458","贵阳","上海虹桥T2",19,5,21,25,76,"国际及港澳台","上海虹桥"
"1565",1565,"FM9518","三亚","上海虹桥T2",19,10,21,40,76,"国际及港澳台","上海虹桥"
"1566",1566,"MU9518","三亚","上海虹桥T2",19,10,21,40,76,"国际及港澳台","上海虹桥"
"1567",1567,"HO1258","乌鲁木齐T2","上海虹桥T2",19,10,23,40,76,"国际及港澳台","上海虹桥"
"1568",1568,"MU4018","乌鲁木齐T2","上海虹桥T2",19,10,23,40,76,"国际及港澳台","上海虹桥"
"1569",1569,"MU5124","北京T2","上海虹桥T2",19,0,21,10,76,"国际及港澳台","上海虹桥"
"1570",1570,"CZ9293","北京T2","上海虹桥T2",19,0,21,10,76,"国际及港澳台","上海虹桥"
"1571",1571,"FM8754","首尔A","上海浦东T1",19,15,20,10,77,"国际及港澳台","上海浦东"
"1572",1572,"KE895","首尔","上海浦东T1",19,15,20,10,77,"国际及港澳台","上海浦东"
"1573",1573,"CZ4514","首尔","上海浦东T1",19,15,20,10,77,"国际及港澳台","上海浦东"
"1574",1574,"MU8379","首尔","上海浦东T1",19,15,20,10,77,"国际及港澳台","上海浦东"
"1575",1575,"CZ9545","烟台","上海浦东T1",19,15,20,45,77,"国际及港澳台","上海浦东"
"1576",1576,"HO1340","大阪","上海浦东T2",19,15,21,0,77,"国际及港澳台","上海浦东"
"1577",1577,"JL879","东京成田","上海浦东T1",19,15,21,35,77,"国际及港澳台","上海浦东"
"1578",1578,"MU8726","东京成田","上海浦东T1",19,15,21,35,77,"国际及港澳台","上海浦东"
"1579",1579,"9C8870","哈尔滨","上海浦东T2",19,15,22,10,77,"国际及港澳台","上海浦东"
"1580",1580,"MF1423","武汉T2","上海浦东T2",19,25,21,5,77,"国际及港澳台","上海浦东"
"1581",1581,"CZ3543","武汉T2","上海浦东T2",19,25,21,5,77,"国际及港澳台","上海浦东"
"1582",1582,"MU3281","武汉T2","上海浦东T2",19,25,21,5,77,"国际及港澳台","上海浦东"
"1583",1583,"FM9370","桂林","上海浦东T1",19,25,21,40,77,"国际及港澳台","上海浦东"
"1584",1584,"CA4591","成都T2","上海浦东T2",19,25,22,5,77,"国际及港澳台","上海浦东"
"1585",1585,"MU9064","天津","上海虹桥T2",19,15,21,10,77,"国际及港澳台","上海虹桥"
"1586",1586,"FM9064","天津","上海虹桥T2",19,15,21,10,77,"国际及港澳台","上海虹桥"
"1587",1587,"MU9128","呼和浩特","上海虹桥T2",19,15,21,30,77,"国际及港澳台","上海虹桥"
"1588",1588,"FM9128","呼和浩特","上海虹桥T2",19,15,21,30,77,"国际及港澳台","上海虹桥"
"1589",1589,"FM9186","沈阳T3","上海虹桥T2",19,15,21,45,77,"国际及港澳台","上海虹桥"
"1590",1590,"MU9186","沈阳T3","上海虹桥T2",19,15,21,45,77,"国际及港澳台","上海虹桥"
"1591",1591,"MU9824","金浦I","上海虹桥T1",19,20,20,20,77,"国际及港澳台","上海虹桥"
"1592",1592,"KE5899","金浦I","上海虹桥T1",19,20,20,20,77,"国际及港澳台","上海虹桥"
"1593",1593,"FM824","金浦I","上海虹桥T1",19,20,20,20,77,"国际及港澳台","上海虹桥"
"1594",1594,"NX138","澳门","上海虹桥T1",19,20,21,55,77,"国际及港澳台","上海虹桥"
"1595",1595,"CA5428","澳门","上海虹桥T1",19,20,21,55,77,"国际及港澳台","上海虹桥"
"1596",1596,"HU7354","乌鲁木齐T2","上海虹桥T2",19,20,23,35,77,"国际及港澳台","上海虹桥"
"1597",1597,"MU9404","成都T2","上海虹桥T2",19,25,22,20,77,"国际及港澳台","上海虹桥"
"1598",1598,"FM9404","成都T2","上海虹桥T2",19,25,22,20,77,"国际及港澳台","上海虹桥"
"1599",1599,"HO1786","乌鲁木齐T2","上海虹桥T2",19,25,23,50,77,"国际及港澳台","上海虹桥"
"1600",1600,"MU5634","乌鲁木齐T2","上海虹桥T2",19,25,23,50,77,"国际及港澳台","上海虹桥"
"1601",1601,"MU2947","淮安","上海虹桥T2",19,20,20,15,77,"国际及港澳台","上海虹桥"
"1602",1602,"CA3234","西宁T2","上海浦东T2",19,30,0,20,78,"国际及港澳台","上海浦东"
"1603",1603,"HO1220","西宁T2","上海浦东T2",19,30,0,20,78,"国际及港澳台","上海浦东"
"1604",1604,"MU2544","济州岛I","上海浦东T1",19,30,20,5,78,"国际及港澳台","上海浦东"
"1605",1605,"MU9822","大阪","上海浦东T1",19,30,20,40,78,"国际及港澳台","上海浦东"
"1606",1606,"FM822","大阪","上海浦东T1",19,30,20,40,78,"国际及港澳台","上海浦东"
"1607",1607,"MU3357","大连","上海浦东T2",19,30,21,10,78,"国际及港澳台","上海浦东"
"1608",1608,"CZ3947","郑州","上海浦东T2",19,30,21,10,78,"国际及港澳台","上海浦东"
"1609",1609,"MU3517","郑州","上海浦东T2",19,30,21,10,78,"国际及港澳台","上海浦东"
"1610",1610,"CZ3685","大连","上海浦东T2",19,30,21,10,78,"国际及港澳台","上海浦东"
"1611",1611,"MF1555","大连","上海浦东T2",19,30,21,10,78,"国际及港澳台","上海浦东"
"1612",1612,"MF1801","郑州","上海浦东T2",19,30,21,10,78,"国际及港澳台","上海浦东"
"1613",1613,"NH5715","东京成田","上海浦东T2",19,30,22,10,78,"国际及港澳台","上海浦东"
"1614",1614,"CA920","东京成田","上海浦东T2",19,30,22,10,78,"国际及港澳台","上海浦东"
"1615",1615,"CZ9769","兰州T2","上海浦东T1",19,30,22,15,78,"国际及港澳台","上海浦东"
"1616",1616,"MU2353","兰州T2","上海浦东T1",19,30,22,15,78,"国际及港澳台","上海浦东"
"1617",1617,"HO1018","昆明","上海浦东T2",19,30,23,40,78,"国际及港澳台","上海浦东"
"1618",1618,"9C8894","厦门T4","上海浦东T2",19,35,21,25,78,"国际及港澳台","上海浦东"
"1619",1619,"HO1292","香港","上海浦东T2",19,35,22,5,78,"国际及港澳台","上海浦东"
"1620",1620,"CZ9379","大同","上海浦东T1",19,35,22,10,78,"国际及港澳台","上海浦东"
"1621",1621,"CA1967","温州","上海浦东T2",19,40,20,45,78,"国际及港澳台","上海浦东"
"1622",1622,"ZH1967","温州","上海浦东T2",19,40,20,45,78,"国际及港澳台","上海浦东"
"1623",1623,"CZ9355","柳州","上海浦东T1",19,40,22,0,78,"国际及港澳台","上海浦东"
"1624",1624,"MF8545","厦门T3","上海虹桥T2",19,30,21,0,78,"国际及港澳台","上海虹桥"
"1625",1625,"MU8509","厦门T3","上海虹桥T2",19,30,21,0,78,"国际及港澳台","上海虹桥"
"1626",1626,"NS8545","厦门T3","上海虹桥T2",19,30,21,0,78,"国际及港澳台","上海虹桥"
"1627",1627,"CZ5439","厦门T3","上海虹桥T2",19,30,21,0,78,"国际及港澳台","上海虹桥"
"1628",1628,"FM9300","揭阳","上海虹桥T2",19,30,21,25,78,"国际及港澳台","上海虹桥"
"1629",1629,"MU9300","揭阳","上海虹桥T2",19,30,21,25,78,"国际及港澳台","上海虹桥"
"1630",1630,"MU9314","广州B区","上海虹桥T2",19,30,21,50,78,"国际及港澳台","上海虹桥"
"1631",1631,"FM9314","广州B区","上海虹桥T2",19,30,21,50,78,"国际及港澳台","上海虹桥"
"1632",1632,"ZH1857","北京T3","上海虹桥T2",19,30,21,55,78,"国际及港澳台","上海虹桥"
"1633",1633,"CA1857","北京T3","上海虹桥T2",19,30,21,55,78,"国际及港澳台","上海虹桥"
"1634",1634,"MU5356","深圳T3","上海虹桥T2",19,30,21,55,78,"国际及港澳台","上海虹桥"
"1635",1635,"CZ9454","深圳T3","上海虹桥T2",19,30,21,55,78,"国际及港澳台","上海虹桥"
"1636",1636,"9C8902","绵阳","上海虹桥T1",19,30,22,10,78,"国际及港澳台","上海虹桥"
"1637",1637,"FM9268","重庆T2A","上海虹桥T2",19,30,23,45,78,"国际及港澳台","上海虹桥"
"1638",1638,"MU9268","重庆T2A","上海虹桥T2",19,30,23,45,78,"国际及港澳台","上海虹桥"
"1639",1639,"9C8866","乌鲁木齐T1","上海虹桥T1",19,30,23,55,78,"国际及港澳台","上海虹桥"
"1640",1640,"HO1144","贵阳T2","上海浦东T2",19,45,22,25,79,"国际及港澳台","上海浦东"
"1641",1641,"FM9180","长春","上海浦东T1",19,45,22,30,79,"国际及港澳台","上海浦东"
"1642",1642,"CZ9587","邯郸","上海浦东T1",19,50,21,45,79,"国际及港澳台","上海浦东"
"1643",1643,"CZ9455","深圳T3","上海浦东T1",19,50,22,10,79,"国际及港澳台","上海浦东"
"1644",1644,"CZ9427","广州","上海浦东T1",19,50,22,20,79,"国际及港澳台","上海浦东"
"1645",1645,"CZ6577","贵阳T2","上海浦东T2",19,50,22,20,79,"国际及港澳台","上海浦东"
"1646",1646,"MF1545","贵阳T2","上海浦东T2",19,50,22,20,79,"国际及港澳台","上海浦东"
"1647",1647,"MU3693","贵阳T2","上海浦东T2",19,50,22,20,79,"国际及港澳台","上海浦东"
"1648",1648,"UA189","关岛","上海浦东T2",19,50,22,30,79,"国际及港澳台","上海浦东"
"1649",1649,"HO1168","哈尔滨","上海浦东T2",19,50,22,50,79,"国际及港澳台","上海浦东"
"1650",1650,"CA8745","青岛T1","上海浦东T2",19,55,21,30,79,"国际及港澳台","上海浦东"
"1651",1651,"DZ6271","深圳T3","上海浦东",19,55,22,15,79,"国际及港澳台","上海浦东"
"1652",1652,"MF4081","长春","上海浦东T2",19,55,22,35,79,"国际及港澳台","上海浦东"
"1653",1653,"MU3649","长春","上海浦东T2",19,55,22,35,79,"国际及港澳台","上海浦东"
"1654",1654,"CZ6373","长春","上海浦东T2",19,55,22,35,79,"国际及港澳台","上海浦东"
"1655",1655,"HO1740","厦门T4","上海虹桥T2",19,55,21,40,79,"国际及港澳台","上海虹桥"
"1656",1656,"CZ9591","厦门T4","上海虹桥T2",19,55,21,40,79,"国际及港澳台","上海虹桥"
"1657",1657,"MU5664","厦门T4","上海虹桥T2",19,55,21,40,79,"国际及港澳台","上海虹桥"
"1658",1658,"MF3124","厦门T4","上海虹桥T2",19,55,21,40,79,"国际及港澳台","上海虹桥"
"1659",1659,"FM2056","澳门","上海虹桥T1",19,55,21,45,79,"国际及港澳台","上海虹桥"
"1660",1660,"MU2056","澳门","上海虹桥T1",19,55,21,45,79,"国际及港澳台","上海虹桥"
"1661",1661,"MU5837","昆明","上海虹桥T2",19,55,23,45,79,"国际及港澳台","上海虹桥"
"1662",1662,"OZ367","首尔","上海浦东T2",20,0,20,55,80,"国际及港澳台","上海浦东"
"1663",1663,"CZ6800","昆明","上海浦东T2",20,0,22,55,80,"国际及港澳台","上海浦东"
"1664",1664,"MF4810","昆明","上海浦东T2",20,0,22,55,80,"国际及港澳台","上海浦东"
"1665",1665,"CZ8360","长白山","上海浦东T2",20,5,0,15,80,"国际及港澳台","上海浦东"
"1666",1666,"9C8814","天津T2","上海浦东T2",20,5,22,10,80,"国际及港澳台","上海浦东"
"1667",1667,"G54073","重庆T2B","上海浦东T2",20,5,22,20,80,"国际及港澳台","上海浦东"
"1668",1668,"CA4555","重庆T2B","上海浦东T2",20,5,22,20,80,"国际及港澳台","上海浦东"
"1669",1669,"FM506","香港","上海浦东T1",20,5,22,30,80,"国际及港澳台","上海浦东"
"1670",1670,"HX1506","香港","上海浦东T1",20,5,22,30,80,"国际及港澳台","上海浦东"
"1671",1671,"MU506","香港","上海浦东T1",20,5,22,30,80,"国际及港澳台","上海浦东"
"1672",1672,"FM9410","银川T2","上海浦东T1",20,5,22,50,80,"国际及港澳台","上海浦东"
"1673",1673,"CA3238","银川T2","上海浦东T2",20,5,23,0,80,"国际及港澳台","上海浦东"
"1674",1674,"HO1278","银川T2","上海浦东T2",20,5,23,0,80,"国际及港澳台","上海浦东"
"1675",1675,"CZ9532","南昌T2","上海浦东T1",20,10,21,30,80,"国际及港澳台","上海浦东"
"1676",1676,"ZH1883","北京T3","上海浦东T2",20,10,22,25,80,"国际及港澳台","上海浦东"
"1677",1677,"CA1883","北京T3","上海浦东T2",20,10,22,25,80,"国际及港澳台","上海浦东"
"1678",1678,"CZ9784","海口","上海浦东T1",20,10,22,45,80,"国际及港澳台","上海浦东"
"1679",1679,"ZH1940","兰州","上海浦东T2",20,10,22,50,80,"国际及港澳台","上海浦东"
"1680",1680,"CA1940","兰州","上海浦东T2",20,10,22,50,80,"国际及港澳台","上海浦东"
"1681",1681,"FM9520","三亚","上海浦东T1",20,10,22,55,80,"国际及港澳台","上海浦东"
"1682",1682,"NS8589","福州","上海虹桥T2",20,0,21,15,80,"国际及港澳台","上海虹桥"
"1683",1683,"MF8589","福州","上海虹桥T2",20,0,21,15,80,"国际及港澳台","上海虹桥"
"1684",1684,"MU8527","福州","上海虹桥T2",20,0,21,15,80,"国际及港澳台","上海虹桥"
"1685",1685,"CZ5475","福州","上海虹桥T2",20,0,21,15,80,"国际及港澳台","上海虹桥"
"1686",1686,"MU2470","武汉T2","上海虹桥T2",20,0,21,50,80,"国际及港澳台","上海虹桥"
"1687",1687,"CZ3575","深圳T3","上海虹桥T2",20,0,22,10,80,"国际及港澳台","上海虹桥"
"1688",1688,"MF1459","深圳T3","上海虹桥T2",20,0,22,10,80,"国际及港澳台","上海虹桥"
"1689",1689,"MU3301","深圳T3","上海虹桥T2",20,0,22,10,80,"国际及港澳台","上海虹桥"
"1690",1690,"MU5126","北京T2","上海虹桥T2",20,0,22,10,80,"国际及港澳台","上海虹桥"
"1691",1691,"CZ9295","北京T2","上海虹桥T2",20,0,22,10,80,"国际及港澳台","上海虹桥"
"1692",1692,"MU9204","西安T3","上海虹桥T2",20,0,22,15,80,"国际及港澳台","上海虹桥"
"1693",1693,"FM9204","西安T3","上海虹桥T2",20,0,22,15,80,"国际及港澳台","上海虹桥"
"1694",1694,"CZ3595","广州","上海虹桥T2",20,0,22,25,80,"国际及港澳台","上海虹桥"
"1695",1695,"MF1479","广州","上海虹桥T2",20,0,22,25,80,"国际及港澳台","上海虹桥"
"1696",1696,"MU3316","广州","上海虹桥T2",20,0,22,25,80,"国际及港澳台","上海虹桥"
"1697",1697,"CZ9472","南宁T2","上海虹桥T2",20,0,22,45,80,"国际及港澳台","上海虹桥"
